YID,label
J69bsRZxY74,Sad
1KmsVHx7E2c,Scary
QT1SjY9mQxc,Scary
x0FZ64bew4U,Sad
2b_uF6mKZac,Happy
J_AGRpy_Ms0,Scary
6cxX_8dgWEc,Sad
4gUgnstaYhU,Scary
3ZPgUgc7GcU,Happy
iQRcWkIy3fE,Sad
rpklyk9rpKQ,Funny
rXOg4X4Gvx0,Sad
_Pqty3tbFH4,Scary
e4rSGr7hzgQ,Happy
HP5CD_plWRM,Sad
yCMold2jdAc,Funny
RbhbFpIhIy4,Sad
kYnxbXnczXw,Happy
iJWH8D1WolY,Angry
pmiSDRSUCMQ,Scary
EcLs7sTzuRM,Funny
XuuE4naYRrc,Angry
HCQbmuDInn8,Sad
HmAvszgBtsk,Funny
ugCBwBhskhY,Sad
5asywLRRpro,Sad
2gRKwqME2V0,Funny
pHV9o3mBC2M,Happy
2SI_uNBcSyw,Angry
48tj9jF4Da8,Angry
vCSHHgegcyA,Sad
3Jew6nyObfY,Sad
h-08dk85dm4,Scary
6hqU7KrXjhQ,Funny
f8fUFmjqXZo,Scary
0iGbzwcbgq0,Sad
GD1sNVmWPJU,Scary
vF78Fa-_xQM,Funny
h923VjD9_wQ,Scary
5P6-zkP4eqM,Sad
a5RC_vaYKts,Sad
JzjIRsNbdvg,Scary
-DQraZ_ep84,Funny
01-2ZDn8HSs,Sad
6KD7Fz-F2NY,Funny
t6GJRGb3ppo,Happy
6jRHWoaqrew,Happy
AmKQjbiEnyk,Happy
yiz_gonCc-Y,Happy
w-N0mfCeEz4,Angry
0oeFD7RDBOI,Funny
IjzT2CK2RbQ,Funny
v1UqDdQ24gc,Angry
KlD1u-EDx_g,Angry
1ibdf_ypQpA,Scary
fGv2Ua74Ils,Sad
oRQdAVNI1b4,Sad
QcJoyVtDMo0,Funny
W9aXbDhchfs,Sad
ripefusOSU0,Funny
_p536_LzK7I,Sad
28V67ivDK_Q,Angry
0puWWKpSM7k,Happy
SJbCoErWDlk,Scary
zuI9UcYTOdY,Sad
TvXug_5Kinc,Angry
8upabxsRQQM,Scary
PISxDQzYaR8,Scary
uDJoa4YIPxw,Angry
phrGz6oNCek,Sad
MKAGPj60elI,Funny
aSjfkciguEU,Scary
SfJh_kq9YLc,Scary
B20laNuvhzk,Happy
ENeaMeO820E,Funny
S6N7e_LjCP0,Angry
Nf6DerWDfpc,Sad
-03_ppeUSwE,Sad
1hGWA0liXHY,Sad
8XIZV2phJfg,Angry
3WmlhYkDXmo,Happy
dVHqWTsObN0,Scary
7hjfi_5XCO0,Funny
nQ7M9R-aHGE,Angry
3os0AuVKPpw,Sad
lqulnDAUhgI,Scary
Rw4aj-OMqc4,Happy
o8ZLP-lWbtE,Scary
KaLD_4QStx0,Angry
CDUSo2J8ztA,Angry
25qhGEU95iQ,Sad
q0nZcox1NP0,Happy
EMGvd4c3BYQ,Scary
-IV_Dhf7nXI,Angry
_XEcgYScV80,Scary
JBSHq4fpZgk,Happy
OwzwMo9YIFQ,Angry
ARm4ogqKJGg,Scary
yDLwgydzSX8,Sad
I2AI5KIt4Mo,Angry
X4SEaBSJ5L0,Scary
dBt0Fi27REY,Sad
Ei-7k2wVvYU,Funny
NLQlulFF-qY,Scary
-zPOOY986NE,Scary
flz5YSzDA50,Happy
tuXBXLL3w7k,Angry
BTin6T_8pRQ,Scary
KVdVHeIJ9Zg,Angry
3Li0UWUZukU,Happy
4sZD1RUZFL4,Scary
BPFr14g1ZLI,Happy
2ZLy-mKomrU,Scary
Gr6YtgmqCgM,Sad
2kqlIQEDxw0,Funny
jg_LWyTWyuQ,Angry
hpnsWbCs7ds,Scary
ZkRaDwIyRbU,Angry
CPwoVo4iT5w,Funny
3ZHMs2P9Y1Y,Scary
uhkpJs8IvZc,Happy
K87HITc24PY,Angry
2INrEZii-BQ,Scary
-49LAHt5UPY,Scary
9OCk39-_4-I,Sad
oC_yCo1yYLs,Scary
6lbdgXXvJjs,Happy
-fGmNKttRHs,Funny
xaedObngydg,Angry
0cy1kKoKNOQ,Funny
ICMXnnb_xqI,Funny
8w43Tc3_iCI,Funny
RvJvJd55A74,Angry
dYd6nKIkGMI,Happy
r2rMleYWw-8,Happy
BqsSUHiqt1o,Sad
WVR8MvHqelU,Sad
g7RIRRSXQCY,Funny
MNctO8N57Pg,Scary
y3-ICUJm760,Scary
sEuPF71FhFI,Scary
He4KFixwTws,Sad
06xMKUuKKP8,Funny
7h6nTyP7d9o,Scary
6aaTzDHs1bw,Scary
-kBYZ00D-PY,Sad
f9FiwJxaZ1A,Funny
Y8cEz4d2QfI,Sad
KxqplG01JLI,Scary
o3XGPs4wzVk,Happy
Yi1PDqcuw34,Happy
fSCYPN0U584,Angry
ikTSEg7QNLk,Funny
TrFfmPmsVKs,Angry
mAJRF0bCZCs,Scary
N5GYAqfciJU,Sad
3SY3f49GO6o,Sad
inIW1aZN2rQ,Scary
mnBgPu3re8w,Funny
j914E2jzv_Q,Happy
nI7Y5Ovn6D8,Happy
TMScOdTOemI,Scary
HBWY-aDxhZI,Funny
2JNY2SaMk7s,Happy
gQ26oC2NBH0,Scary
6KE27dRmNsM,Sad
rCHfIjmAOnA,Angry
wFhQ7zO0oYY,Sad
09BeQ_GN5Yg,Scary
z7wdOGnFBNs,Scary
skUkywetL-4,Scary
j4RkMh65G5Y,Scary
cmQgrjWpRBY,Sad
ZzUWjBcRXz8,Angry
aS-T1tnRp9c,Angry
4t0UF24Hqf8,Happy
MjuuyYl8FM0,Funny
PfH8jLcdAyI,Sad
qWeThRyBoas,Scary
Ukb1BnEG49M,Happy
hGJGEdCFVtA,Sad
njd_UW-1h3g,Funny
6wOven-bvuc,Funny
ETc0oxUWozw,Sad
J9XK9x5y4-s,Scary
IuYtwGLDozQ,Happy
H9TpJycsbBE,Funny
QlhtN4bqVgU,Sad
Fksz_uENt9U,Sad
g-ZOluGhMoA,Angry
8W-NHe4wam0,Sad
a1pXTkhcRJ0,Funny
5uxYuZvNqzc,Funny
6Ej5XHf8VX8,Scary
2sa8xCsMt1E,Scary
17I8hJv1-1g,Happy
KVl7Am1U1UM,Scary
KY1kXOkzyb0,Funny
kcIm0TuxapI,Happy
vvO3mTtOVB4,Happy
0Y5HGmG7JQA,Sad
5CuYSocLKic,Funny
j9sIB3KZnf4,Happy
Dso8g3Bwv3E,Scary
sZ8GF5gxGFI,Angry
-B_SktRe3VE,Happy
RoS4KPKTDdM,Angry
4AcbUwXYAxU,Sad
B1ehXu9thGc,Scary
8vcbMEW9CkI,Sad
VN6kfoQka74,Funny
POFHZOTNw0k,Happy
HzU-zjJOXTs,Sad
2Lry8dWRLrw,Funny
aAoQRT063tE,Angry
9ma58BJNM-I,Scary
BY6N7hJMD1I,Scary
-eD1nSReMJ0,Happy
hPZAvRJhUcw,Funny
TgZL2n0r4e4,Funny
25Xl_h0hgqs,Sad
qJAoa9rRcxc,Happy
91AmOKytRUM,Sad
hDB-Q3n5cik,Scary
v4oW2y0r7EM,Scary
HIFN3khWT6s,Angry
zglaX_tnBRc,Sad
5NEKKAGvjFw,Sad
yqi8BwfgVuw,Angry
r8S9Kyw1p3Q,Angry
l6SMbAq030g,Funny
GUcRSXjHwMc,Sad
ZfUnUWIvjkg,Angry
At9spr-nTzo,Sad
00iY8qAjnfg,Funny
CAitCtJeWn4,Sad
wd9rWf6yQzo,Scary
v1sQAuw_azw,Happy
mMoZizB-gJQ,Angry
mn58n1D4ZJQ,Angry
Hn0lzAesMAE,Sad
IFWinqoSwvc,Angry
HDbl5nfCUD4,Happy
9juSujEtx3k,Happy
xWBA-HJ5rRk,Angry
9FST6F-2Tz8,Happy
Fl0vzrUiT34,Angry
mzZqwQex0V4,Sad
Lrmj50fF07w,Sad
gJrGOmIXXAg,Sad
USejRX4pzbw,Funny
uOYVMWkOFKo,Happy
u5JSJgX2_BI,Scary
P-WM6knDcCM,Sad
1DtHypirWQY,Angry
f6eTX3BtrJU,Scary
s-_FDdVlaDk,Sad
qxFBIN2bstk,Funny
--CZ-8vrQ1g,Happy
gYPtx05L6hU,Funny
jcJfCZQJuHk,Angry
_IfNoOBUeK0,Angry
-7eJFNAUuHw,Happy
kJjvKqIMJyQ,Happy
oYGO4Wo4DJY,Sad
2tk9-SMnhg0,Scary
kwIvsL75_7A,Sad
PMj-DTXGskk,Funny
0wAuN5RczZc,Scary
kw8_M6iSUKA,Angry
EaqSq2Rfv3U,Sad
1QlzKLo-Emg,Happy
ifsL5wNhTpQ,Scary
v9Y3ICzh_Gg,Funny
bROgr0i_6Yw,Funny
OeVUBZyPh3w,Happy
iK7Qo3-saK0,Happy
-RgD2E9Yxcs,Angry
u1dPHRLw_vU,Sad
Luh2oGNqALc,Happy
2w27OET6kEg,Funny
eJEYdBSd4d4,Happy
2TV79Us29C4,Angry
W0_ubAG-YMQ,Angry
Inuq5W98ktA,Sad
qt9HQ0EjCgE,Sad
gJjMhPRHj8Y,Sad
35iZsw4c0OU,Scary
Xl4RSHQsnl8,Sad
vjcpxqOOSCU,Sad
6vBe3mI8g44,Happy
-BHPu-dPmWQ,Funny
i6WsURlJBqk,Angry
hjSGJ6NfI7U,Sad
PZk0szdBzDk,Sad
C_kLHu_KC7U,Happy
Yi9_TrNpn1A,Funny
UkaQ1AIJfaY,Funny
_YPRM2_IgOY,Scary
Rm14lG_Anao,Funny
1ftLoes5Btw,Sad
icAQtl8Woho,Angry
QF8mYv5oz-c,Angry
2RuhdqzuoQ4,Scary
-jwuPAxm93U,Sad
gN-Y26t5FYg,Funny
UV-UJcwYbcI,Scary
Dh4pcrxsl6A,Scary
B2Hqc917-2M,Angry
0zXRHw0oQVo,Sad
il39gn1MJik,Happy
k4lZjAxdim8,Funny
Dcv24uT0A9s,Funny
hezVqUKhGIA,Scary
0vL6EVoSxfA,Happy
0Gxn9FtaJFc,Sad
Dd830s9JgCA,Sad
ttN6Q0Q29YY,Scary
MWe8144BcrY,Happy
Pm3oMYNUsH4,Scary
BqAC9XKPWSg,Scary
pnqFJQl500w,Scary
ETsYiZmUFBw,Scary
mgVU7begFtE,Funny
1_pPiSpjYz8,Sad
E6vWrT-G09M,Sad
L_x4_vuUhnE,Sad
0qOyTtsMImk,Happy
ZTX25et4AcE,Funny
r68-1-CLtX8,Sad
u9OXK8gMpK8,Happy
VsLh7MnwQ5w,Scary
pH6FoT3YChY,Scary
m_Bd33foOWg,Angry
tqX89-YviHw,Happy
xQxCB0iRZIU,Scary
SeLaxp_hfJM,Scary
zHQqnE_8sEE,Scary
ZsxK-qo9xD4,Funny
1KBI_uko_aw,Happy
OaguzmTdCII,Angry
3LT--1FNKkA,Angry
hrCf8rMBtA8,Happy
TGNNdgc1Lm4,Angry
THFrChi9R30,Sad
t3bvU0zdCOw,Sad
TvBY2wI_Fac,Scary
STDF6D9Iz40,Scary
P8NxHOqbAGk,Scary
2NQYZItv068,Sad
RqegqNmznqE,Scary
0og-6KH0pw8,Sad
AZxY-Nn-OTg,Scary
ZelyDQvKiFs,Sad
3nHq8reWeCo,Happy
AEoe1lC0Tn4,Scary
pZF_FsSF_vM,Angry
hXB9q7iiJA4,Scary
XcNDbpeD3ws,Scary
H_TlxDzUxto,Angry
GvA_uTkQu2g,Angry
_Ne8mHmq5eg,Sad
JAraORwrDiA,Funny
AVKUQMjH2YU,Sad
6486pO6dOkk,Scary
HZ6kI55NIdw,Happy
IBYx7ln-zgU,Funny
oicxFf_PuCw,Scary
0tdCw8-APIY,Sad
To5eZ09vxcU,Sad
-P4QbruyEX8,Angry
PQySqy3CLl8,Sad
mm3WbmBPP88,Angry
5eA6UulW9qM,Happy
L1dwXnLMvnQ,Angry
AoBk-XS6ZoY,Scary
AaCK16pRupE,Sad
9HZUWHYPb7E,Scary
7Iex3Z3nXis,Scary
uon7xdic8wQ,Angry
05sUNPpj5ps,Happy
4E67wk9tIuQ,Scary
11cJY789OqQ,Happy
QczKrqWANH0,Happy
RNG6v9eAtT4,Scary
CVK54kKhx-I,Funny
7exl9UYd_p8,Scary
A2uLMVRAv2s,Sad
eagwMgFwKkE,Funny
s11DngslmJo,Sad
SlaTODvnJDQ,Scary
wXhTnlnn21Y,Happy
IpZVroasVWY,Angry
13kUA5OdD28,Funny
fdHOplBTMEU,Scary
9fBvwuiWVHw,Sad
wufejhL-Q5s,Happy
9eG7sjFAlIQ,Sad
-dcYVLZm2Ng,Happy
R2P_QL_VjFI,Funny
jTa-Jjh6bdg,Sad
m4-X6U19ycc,Scary
gmAro0anOFY,Scary
rOv30JrTdJU,Happy
gVl0WkNIYPc,Sad
dsibOgkezN8,Sad
2Nzswk-DtSI,Sad
rilPXpYicVw,Scary
rlpjRrqh_CU,Angry
VoFK8gdwe-A,Sad
sUJHpdGkx8s,Funny
5DK06pWPz2k,Happy
1yQitVlIiIo,Sad
8SVFA_D8q-A,Funny
hpWnG1GTJIE,Scary
qFJvrg_6MVY,Sad
L0c8ii8ZBGA,Angry
G03TnYTwbo4,Scary
lY4w7Gd3Jo4,Scary
qn5-AtF5rfM,Scary
2GOnQ8zZ7sw,Angry
-yN2YQb6t1Q,Scary
B3q2wHpzhoM,Scary
aZR1qdn5TGg,Sad
yAaaSFBTlsw,Angry
91tizga1QGE,Happy
nJHPdN2hpHs,Happy
AKI0VrXEDww,Happy
xidnpIgkvCk,Scary
vbD5RwyHWmg,Happy
uijmP615A4k,Happy
DpAfyjjQJyk,Scary
wTGPviqQDU8,Angry
XC8-cDgT6h4,Angry
-h-Zp1NXYnc,Happy
2M9GSksX_ho,Happy
-BNOIZVOVI8,Happy
lh6ACdwNlyk,Scary
3sjzxyK2uL8,Scary
-SCrM-xy6U4,Happy
af8XbSyjdIY,Angry
-_AVZhO0EBg,Happy
caCXGjjHWMs,Scary
8DhBG6uIdWo,Angry
grEmLo8Zcfo,Scary
MUSEE2zL5mM,Scary
Q2A-le6G2ik,Funny
p3mpWIv08lc,Scary
YXDM2vxuYXA,Sad
0zcnMc0_DUY,Sad
0AILQVaXBW8,Scary
0eEHMmMZrHk,Happy
ihiAR8hmYbU,Scary
-FwXeBqDc9Q,Happy
SbeubwMEulU,Happy
0sU8olubklA,Funny
3TBSEY1FG3s,Sad
VJ8DWWNn5eU,Scary
0A4d7RG6fFI,Scary
SKfx1wj-6QU,Happy
gXzqZIoM5g8,Angry
p6uMHIGAHdk,Angry
7FQhWqxMKos,Scary
z0tWKDxi_Ks,Happy
N_Wx35sNqdM,Happy
6Bv-1-aYE-M,Happy
cy5GsLowglI,Angry
1dAraaJdWuA,Sad
ccmdQITtwtw,Happy
smCSF6OrfDU,Scary
Es2N-lvCkPs,Angry
QhMMQd2l7ao,Sad
JbNG0ZWf4Ts,Angry
R6JZTSgUyig,Happy
g_lz7ORVGwk,Happy
AGsMCWB1tTk,Happy
PMr1jArzZBw,Angry
fDJuS9XqLy0,Happy
48d9Et2KI2Y,Angry
418D1kpAlU8,Sad
afY_J-1MUlw,Funny
p6VCU0sdIBU,Scary
1aH8RM2XdeY,Happy
Llxd9nMELj0,Sad
wBozBh7BR6k,Happy
iVN4iu7WYT8,Sad
HC6Hv97Qqic,Funny
1PSzSTilu_s,Funny
8bPbdrToU_k,Funny
2fPny2l-RiI,Scary
-pJxmnZSglM,Happy
9RyMFoPl1Zk,Happy
tx_qVQGrp2k,Happy
hoPnrbKOEl8,Scary
goHop4AvHqo,Scary
kTDvwSph_nk,Scary
Yht_kfJ__sk,Scary
N2bMUF8hxKg,Happy
mMWt0xTgsAM,Sad
N0i99VyZCg8,Scary
3nB463O5WAQ,Happy
irDoDznoQeY,Scary
acOnHTwW--M,Sad
SXAjEw2c9qA,Funny
40U-VYTH0tM,Sad
OH_RAlsgMuo,Scary
zzXUnHtUXvg,Angry
HeoUAwWFKso,Sad
yh6trD0v6dQ,Happy
4wQ8vfYDk3Q,Sad
8vybHA587lg,Happy
0vTiRKNXAnE,Happy
rE_FEtDlVBk,Scary
-FlvaZQOr2I,Scary
_ES6CzM7f2M,Funny
-5NIs-eePWI,Angry
7cPD7FifX7I,Scary
bhjQmx-KVq8,Sad
HotdF2wtFKA,Sad
uHtvEgy3EAI,Happy
35b6Ep9UoAo,Scary
WL3oIg1LVEM,Scary
6kQcdo770RM,Funny
Z2X2LIelIN4,Happy
9hs8uNaAH7Q,Sad
H70n3MNsUcs,Sad
3kLDi5J2NJQ,Happy
LW73ZYGwkXE,Funny
qtkoSFDjrgM,Sad
TT7fLUpMsMI,Happy
kxp09xIwSYM,Happy
1maj_-llZHs,Happy
aioXptA_KAg,Angry
QINe6VTPhvM,Sad
f5xsVM6KA4I,Funny
81v4zh_EHQ4,Funny
CdRQi0TRb-k,Scary
F4etQIDn5tQ,Happy
_QKElia3w0c,Happy
nli6RDAWREA,Scary
IJw2o_Yg00Q,Scary
r_4083Xg9Dg,Scary
8GtFUC7uyPU,Happy
AP7K8tL1jTI,Happy
FxAVRYEB2zY,Angry
ZczNoq0BAQ4,Happy
0xiia9r1o_E,Funny
0mGnTbwRO3E,Funny
WwucNlHkDeU,Happy
58WXd054L4c,Happy
Ay_E8o8keh0,Sad
3cu5YZ12hPU,Happy
IWbe-NSK6Ic,Happy
Jza9Ydom1m0,Scary
IUkUSpADmV8,Angry
IdqdosMtmjU,Happy
gWheLw7cn5Y,Happy
pf0GBLB96AY,Happy
NxIYxDBZhRs,Scary
qUtFo8rzoiE,Scary
M1xAronHXE8,Angry
0Xw1Ae_4uwc,Sad
3nSXLlMRxac,Angry
6NuPjYsaGBY,Happy
AG_hRK3Zr8U,Happy
PMdBmI5E7YQ,Funny
oCJfTjlgmCI,Sad
GAoGADilmV8,Scary
fc3DeC1YuR0,Happy
JTsv_512Oy4,Scary
laZgYCZRgdQ,Sad
SK5On4mDCGU,Happy
bt8iHoIf2mo,Sad
N2f_4mM016Y,Angry
vuYuMOxxgIA,Scary
TUfK787OAXc,Sad
UsNYquj-StQ,Sad
BYXfyvGuOqQ,Sad
n1_lLONyWDk,Sad
x3-vSrEAVNk,Angry
7rE1fvZJ-HI,Angry
5Nb4A3dJJu0,Funny
TGfVk-3HG3s,Funny
X72--RS-V3o,Scary
1YbTjkaZV7U,Happy
CCsBnN1Tyhg,Happy
j4uIWW75rW0,Funny
hIaO7vLXzcc,Angry
sfxsrFMiH4w,Angry
BcoSXUTxzzY,Funny
YqmjeUOgzbI,Sad
GxZLMI_uKJM,Funny
Rjh2IZ4Yvwg,Scary
ykAYdZZgLOA,Funny
eo21tZSAmSg,Scary
sHZkwD_-GNs,Scary
02Fdq2tyIWI,Happy
rE7S4nLrThs,Scary
7dliLS3re3c,Sad
qx5LoyXg95A,Happy
kzc7FWYugbo,Happy
QwKN4ZS-KEM,Sad
0rmhj_W--_Y,Happy
Zt7I7JDVF84,Sad
9_GsAnuu3Qk,Angry
QZP_2hPaNqg,Angry
QsIuqImI9QU,Sad
h1TZmCUqzFo,Sad
SOM7f6s37no,Scary
9AGt2_DX3bc,Funny
4eZsHCzOgkQ,Happy
tTCdbncDby0,Angry
HqS0z9TELmQ,Sad
JZe1-CmMtmQ,Happy
weEba4sR22M,Scary
bpbAe7QVwgw,Funny
jqtG-Sqtl0k,Scary
YdiG3v8sAQE,Scary
7T7OYqG4mZM,Funny
U6xOVNXr9Iw,Happy
rgWuDKF7pWA,Angry
XGsNxO1tlJg,Sad
XF00B6dJWJI,Angry
ZwQaGIyjfwg,Sad
U0gYoGMf3Ps,Scary
8LeYBeSfWFM,Funny
K5IH0XyVFwM,Sad
1pYyhyXyirA,Scary
fdLqzTm57zA,Sad
NONrUyNwXDY,Sad
15n9N1ynPVA,Sad
oCmjyGCfEAE,Scary
--lNhjdnZTk,Scary
U-nGfFltvO4,Funny
Sd8DzguxOYs,Angry
g9_NKlIAEn0,Funny
rUaelT-sjD8,Sad
yYXXsNiwdOk,Scary
qZQjJxMSOUU,Scary
OJisfs59J2s,Sad
ZBblX9zcCos,Scary
PoJDYxzz_5c,Angry
2hFG-K8FUlA,Scary
0bV3_9--5PM,Funny
BrYQGK7JyBE,Angry
PvthKsWBhgk,Sad
b7KfZK0q8Sw,Scary
0WmHby5gfSo,Funny
uF1OQPUFzNw,Scary
N-mNJanD9oE,Scary
89oSHESLSTU,Happy
0X17eSTRvds,Happy
W-3V83pYQXU,Funny
ogj_P4-KKD8,Scary
8hiupwmBaik,Scary
2-r5744yNZQ,Happy
DdVb5ked5HA,Angry
vszWeBYoTIs,Sad
1blSbM7EF5U,Sad
4wYVpwTMWsk,Funny
phYdjcCT-Dk,Funny
XXLatbzK51Q,Scary
uyjGUcduRP4,Funny
fmHbWq-7-iQ,Angry
Dk7ziLlNfeM,Angry
SwC3bPcgE3k,Happy
M2GXs4mMy_k,Sad
f7OlEL2TeBo,Angry
FsWTvIMwDpg,Funny
-GiO2nKAsEQ,Sad
Mar0bYf1RPw,Scary
-ZkXvLSnLCQ,Scary
aCODELsMjGA,Angry
ZDCWSFxTXEE,Funny
PjS495GS3do,Angry
z63ZQVQqAnY,Scary
1A_B63UjBnY,Sad
EROb4yru1BY,Sad
sz35dHNozi4,Sad
CaHJkoWCEPk,Funny
XtwIP7K6pLw,Sad
r9Awf8N03Xw,Scary
ldwyaxx8xFk,Funny
mzav_Wtzi1s,Sad
9TMq9pZOzZE,Scary
jDoJlpXNyT4,Angry
nz467qNpMZ4,Happy
AUFZUtkJTC8,Sad
7Dyu4LLMn9Y,Scary
gtt45EnWY_I,Angry
zD3UJPbIMYw,Scary
Vx_vqfpRdUU,Sad
27Ze71kya_4,Funny
PwmYpTae_GQ,Scary
warSmmyyevU,Funny
eGRrl0xfxEk,Scary
tMmkNalhknQ,Sad
9OPbewA_yk4,Angry
mk36eWEtQQk,Angry
1OzsQk7nBOM,Happy
5y_bpI3A8Dc,Angry
JRzeh876mW8,Angry
rQIsPXX9PP8,Sad
JXh9SFjItZo,Sad
d3mfsz0h9Sk,Sad
e3jpL57T63o,Funny
3C2vG-4GVsE,Sad
BbtO8jVV6Zo,Angry
0icGe1RbyHM,Happy
4pk6_9X4uK8,Angry
FuOS62bzmcc,Angry
yl_i-GkAW6I,Sad
CiAUdhej-Aw,Happy
9rl1jtmUkGY,Funny
qcy1bQizxYs,Sad
_AbxHYDqyoE,Scary
xEIJKlCB7bc,Scary
uT-S_JC_GzU,Funny
d5LTwh0XjtY,Sad
hNKTrKk4hZs,Scary
rsl2rOvUHRI,Sad
GzTPZ7nfJZk,Funny
0MqfAFcX-c4,Happy
ML2A-lgTmtM,Scary
pvG1w0krpMk,Scary
SnMqtDlGQCk,Sad
0THnSJv5ve8,Sad
QMIwSUoSpZU,Scary
c8hWSzsg_2E,Sad
iybJCHMT3jg,Scary
3HXtvy9aYGc,Angry
k-J2-Ou1Fm8,Scary
9j9rJBXoYVg,Funny
cEhCy9UdXjQ,Angry
Y-4Nc84uEK8,Sad
sNI1d8fEhqc,Scary
58nn-qiqhVk,Sad
8MrDrw-nrBg,Funny
pnCLFDoKgqc,Sad
yMfYKHHpZhw,Scary
CT5eTZwM0bw,Scary
FNjTPrKudow,Happy
USGQS94Ijso,Scary
BgbBfSEml2Y,Happy
UYb8aMSkk-o,Happy
9dIFQBBhSWc,Angry
coceFo-kggA,Happy
FOqMqjtPM4o,Happy
zhkwhTrP5HI,Scary
kfJVbF6NOoQ,Sad
BHzaSysmOoE,Scary
reT5gd6R9jA,Scary
5ugtXFzFUUQ,Happy
2sEpabIflrE,Funny
SG5ZlGDxmPI,Happy
A4Zwrfa4Sj8,Angry
o0luNugLM7Q,Happy
_sY90m1v_Xs,Scary
DhcEJOd5DeU,Sad
JqNU7UdhBHQ,Happy
jRNwsD7uWqc,Funny
UAkm23smic8,Funny
tkAKXK7iy3k,Happy
e6A4h6dHILM,Happy
1r90c3lU_fg,Happy
_NiVbyolkxQ,Funny
3PIaAGMD3w8,Happy
i2e2woZT6-s,Sad
XqrpANUF4no,Funny
-cwspuRgRHw,Angry
jo8zFBB1_uo,Scary
-xMnmAwuupg,Happy
wXSjAAsUz3I,Angry
-ywG_1IPcJ4,Sad
3wvAFy7Ntmw,Angry
PVSxHSujzOw,Happy
f4HTBfftEQ8,Sad
p1XGtuF8uDg,Sad
MnSWapOZ_So,Funny
QgdPon8_IuI,Sad
wCb8KrZLgJU,Funny
kGUpBMB1i_Y,Funny
tyZ3FUdPGmo,Sad
SvkA5godfXo,Scary
mKuaqOvinXg,Sad
-QtL0saYKXQ,Happy
eMqfSWFy_yo,Scary
X1uxpfV98y0,Funny
4FZdmGHwpfY,Funny
LUTZH2KK_1s,Funny
w7tXnz55eNY,Scary
I5yqOc2-evE,Happy
5weHMBBnnAU,Angry
DPua_Uvt8Yw,Angry
AVvy_eA3Hos,Angry
oMhI1EnYae4,Sad
sC7T0sEG6ek,Angry
9tlkNW09ckA,Funny
pSPpS0o8DCQ,Angry
tKaYtCN7Vqs,Angry
8rruHcQyNYE,Funny
wwvmzlEy61Y,Happy
XRf4BrAVTQA,Scary
aUUocaSzsnA,Angry
3W3c2tddRlU,Scary
tOnjlUzqSC4,Sad
1RK0sU-qtEg,Sad
0Zsggp9luKM,Funny
-o8ii7IWtuo,Happy
A5QR09oKBh4,Angry
GT5GeKmNvcQ,Scary
l8Rjq4v19AU,Happy
Y4UBTO5jWTE,Happy
9PkobzHOaRk,Angry
mYa34A6c7-Y,Angry
jkI4CTfp07g,Sad
ZA03M_OPpv0,Sad
hv06B1uHYfw,Sad
7HhslG0YmSw,Happy
-JdOWIcRmLI,Scary
Hr4FWdsChgs,Angry
owr3zPnxO64,Funny
yR5YzF4zeqE,Sad
BQODbXg9_cA,Scary
EG3awBgNE34,Scary
eayFgYsDZ74,Angry
hWiAoE4u4y8,Angry
1WlvXneu6oY,Sad
WnEZURGS_6s,Happy
r1W1z_31Obw,Happy
jf4U4ipeS9U,Happy
3UKVeVUdZkk,Happy
8Aprn3h7bp8,Sad
iwfXZMUx7is,Sad
hrXCvaVZEuY,Sad
LBzWOtCtOeM,Angry
0a9VVw7mEz0,Angry
cn-SilfYLZo,Scary
bcD0HyJT8Yc,Scary
UUEG0hZR0J0,Angry
82dsNULbmFs,Sad
0rNr_qnoPQ4,Happy
Ny0WzcIW15E,Scary
NMQ-p0r_IGo,Funny
dL3o5L56UPQ,Angry
5lWO8r7cX1k,Funny
Rj-nrOWi0QQ,Sad
9NlLzD19dDg,Sad
-jm_UkE3m98,Sad
4AzHvXdKkFE,Angry
m7LwkS4RTok,Angry
V9ehbVxHqjE,Happy
-qmy6nmFLDo,Scary
B7aDT6-hyXM,Funny
xhIs6KDX2Mc,Funny
Z7l9rEbdG2Q,Scary
zg3p32vs6Jo,Angry
SCO6bQIgy7g,Angry
-7QDWjiBoWs,Angry
eQXE6iwE3ZQ,Sad
OiM1Kxed-2I,Scary
ZmChKpGv6qs,Angry
bfUbFnKJTjc,Angry
KqqNKzi111A,Funny
HmvKHKcbAbY,Sad
MSqQKf3O3vY,Funny
7atk6QXYLs0,Angry
l_ApV2CbsSM,Angry
o2P6XM-91cw,Scary
f6gW8lcSssk,Funny
Cqy6ns5yS-I,Sad
L0UGxjUrjqQ,Angry
-f6s6kQEHFY,Sad
HLnEcUwE8t8,Funny
Xaw27qERja4,Funny
oN60jeBwbiw,Scary
RGJSdXZzfmk,Angry
Jlj9cQf3pFw,Funny
OhcMigyIKZs,Funny
1GrO_CXshDE,Happy
1WTu2xaXgnQ,Angry
ZWBlfPsK5Cc,Scary
aQ5UFlvqQ7k,Sad
RlcIJsgtU58,Sad
ZYayzrSj-L0,Sad
BdZulV3RKj4,Scary
3mFhIMY4bt0,Happy
Obzx82FMtwY,Angry
sM2rpML7OJM,Happy
ZNCBeFLszlU,Sad
lN8Wy-4E1so,Angry
3P8thOoDr8c,Scary
6rSm7NMR2TQ,Happy
-CZznZ2DEBw,Sad
