YID,label
PgWBokKxBus,Happy
W1v_MBG4Kgg,Sad
d8NWC6Z7qDg,Sad
0nLbCS0c25M,Happy
5ALI5JDaikA,Happy
cVAAmt3nn7o,Scary
EIuf5OgX0ek,Happy
nsL-OXe8qh8,Sad
UbGI9sMn3vA,Funny
__j3ka1NKB8,Angry
DP5drL4m6hU,Happy
XiCe2c-D5H4,Scary
rwjBFNiBhsc,Tender
Urz9qWaI5Uk,Tender
4NtdTb2xRDc,Sad
yTHx7V-28h0,Scary
e3Hmjk1BHRo,Sad
pHFHsubQVpg,Happy
xOMXz6ilIPs,Scary
CQXSGUkQxpY,Happy
ZdWwFpkKfGM,Funny
SCPUAPl-XcU,Sad
-G5PFNVEwJ0,Sad
AaJl2KqCfxA,Tender
RZzgKADO900,Tender
pVwNrTOQPN8,Tender
OrGRYiMuEB4,Happy
cleI57hPNm8,Sad
GJEHnUVWc1Y,Sad
Ei-F-udV784,Angry
hjDa6k-K20U,Scary
OCgZ_wvd8WE,Sad
pqD-qh3nwNs,Sad
ypLme0UIUfI,Happy
FrihX4oIZbM,Sad
-UjmFUrJBfg,Angry
3qYdPTJi-jY,Tender
dlguXkRlIV0,Scary
BnXsJLmrDHA,Sad
Zy-5jq60X8U,Tender
mplwjCTiFNQ,Scary
3gFrsV8XfHM,Happy
7YtKrL6ScXA,Sad
52XFgLuTco8,Angry
2xUz-qdHUYs,Tender
jxg9oHUOegI,Happy
DLaj1_-T86g,Scary
D6dEOIZPbDE,Angry
CLUnZWbqK0g,Sad
1LpoFzHK4Co,Tender
f1yPJaRT6vw,Scary
hsd55MM0ar4,Sad
49QX74Gad8w,Sad
c7uNShVD4Hk,Scary
gm3dXUVEFAE,Tender
w1BjLT1qQcU,Tender
BYYfJZFc4MM,Funny
xBQSanwqSAU,Sad
6qHBNRmEXpI,Happy
LliostoStuI,Tender
_nJLM1ScsfU,Sad
lVhNZaz4oBM,Funny
B6vobwpW5B0,Tender
squureYZJXo,Sad
AcVTqjXmiQc,Tender
-4XOT14Ku94,Tender
tGHtFSKsNPU,Tender
Ijm7VSpOCuw,Tender
DIPTLc60b_Y,Tender
0xJc_yla9VI,Tender
Xy744GUad80,Tender
2aPVOidHLXI,Angry
DfBLYvYJDqs,Happy
Aylj9DbQv4I,Tender
oLlklu-APMM,Happy
JPWVGl8mmZQ,Angry
h2x6NvLscDo,Sad
Hs2gQvgl7aU,Angry
EeuZeCvjtrI,Funny
ctYxaHxooQo,Scary
At6oWRGDJSc,Sad
B-QyRSymHvU,Angry
f2N4MTLV9So,Happy
xRm5AFozIw0,Sad
EKeQVypHEyU,Funny
WaYonXUu-4Q,Tender
bK7PVm9fpZA,Scary
8fnjqazDZOI,Tender
EjF0zwAQuiA,Funny
oDa2nOcDS60,Happy
Gcbg0adzkZE,Sad
K6IP4nSxipE,Tender
elSqbB_qQT8,Scary
y7x5E-Tangk,Funny
w53B6xTm8fk,Sad
dm7NuTBUyKk,Tender
luZIYBVn7Pg,Tender
wIkqyvOdMnQ,Scary
fvMrYg1HC5U,Funny
7-hDFm2D60E,Tender
ViZ3CdCFMkI,Angry
fSG_5oDSaaE,Sad
Rhn6K9HCbC8,Angry
C5G-YN5kGbo,Sad
W1yT6E3uF_8,Happy
HW9rCzBMmuY,Scary
ySZryD1uH6A,Tender
7ueCf_4tb74,Happy
2DKEHawTDDI,Sad
2slzuIpUZ1M,Funny
skjKqNkQMzg,Sad
3LIo4dAWXbU,Happy
bB7qQ7UqFEo,Sad
yndHkoTbdw4,Tender
orZD0fN_Fbw,Scary
18I0QC9mEuc,Tender
7gKM1HufDls,Tender
gpcXNRAeTF4,Funny
zUija4yEAOI,Tender
kFGPSIoE6io,Angry
OFKJNq0baoc,Angry
8NgWEd4139c,Sad
iSCU9Bn-0S8,Angry
-RTk8gijRw4,Scary
n2z3vvj07D4,Tender
7Q761p68a_c,Tender
MKlwlrEJv5I,Funny
9YbDTOQNNF8,Angry
e7roLVVxMw4,Happy
pprM1_iEBbU,Scary
Klg_3PpC9kc,Tender
uEsrGllUN2Y,Tender
I3mIEPMpwTs,Tender
-KHfYv66Ec4,Funny
aOfHIzxc058,Tender
2zrPFxxT1VM,Happy
VJZzGCjtkjU,Tender
qt5Q3MUNI3Y,Tender
aw-FafUrjXY,Tender
2IhiKMz2XTk,Angry
rC4PNZ1XOmU,Angry
hp8NtxNWUqQ,Tender
4X7GiIRTneM,Happy
4tsHsE6AI8o,Tender
0ZcCNsmaUdI,Tender
PQXYWc3JHhU,Happy
aNV-tGnG2nM,Tender
-jbxoOAnIVY,Tender
XlCxxDByR2A,Scary
3TunLcDnL6g,Sad
KxjiEi2Eywk,Sad
9AHpv1Q7S-E,Funny
yLqDZnlG70Y,Angry
nQvB6G2Xlf8,Tender
4vIqyqjyAmY,Scary
N1KjzWUa8-E,Angry
dHaKo35ZHQs,Sad
2NxF4Pi9INI,Sad
-NjywMzlbrg,Happy
BrLuL3LJgtg,Tender
AgJH6Ul1EFg,Sad
eBuw82PQWGA,Funny
rZt_nL41hkg,Tender
0Rt6sNb3P8o,Scary
-gYk6UZu-4s,Tender
7SEXvcS3TrU,Funny
wybV_K52iGA,Tender
s4hR8487xvA,Tender
JBo9twaRq10,Sad
xanQZ_-ErNw,Tender
yiLaTqErGGE,Angry
TJDAWAzGuts,Scary
6UhvsysP070,Angry
O-2YFgfGEn0,Scary
xW8X7tkm5K8,Tender
vq3Af3n6aj8,Happy
drocYMjMGW0,Scary
1bSP4wLfMpA,Scary
aEQjjcUBY9c,Tender
kXO_DlFwBIY,Tender
fNElJ8kZnnQ,Sad
B_434dDRSFI,Tender
8A54D1Mp-WY,Scary
-1B50kBrQeY,Happy
svrDp2pd748,Tender
RpqnFDiAi8U,Happy
JL4Z2_5Q7sU,Angry
EvTzuJ71b20,Tender
EbjnI9IjUR0,Tender
VR8CV0W-vu4,Tender
1Tk67Sv6DN8,Tender
0DYEcXApQ30,Tender
sx9NivTk7Mc,Sad
2Lkj06r4h54,Scary
3lCNqST5lAQ,Angry
Pq_SBYm-vac,Scary
1_6vNqE-rts,Happy
ZOfENKzD0fg,Angry
-_oNL-RlIEA,Happy
NoCc4d-Lge4,Tender
kyFpFXxCUrQ,Angry
w9EK04U7Cgk,Scary
mO9TNJv0gSQ,Happy
0gzGR-bz3Os,Happy
YEDWfvTb0zA,Tender
0B89rImrFoc,Tender
1Th2uz86cGQ,Sad
MpS2SSIhe2g,Sad
06Brdf83RZE,Tender
JqjW5F4VAxk,Sad
CZ1Ejyej7NI,Happy
9rweK5qqLR0,Tender
rDle6V5nDRs,Scary
ipMaLOLPEx4,Funny
UeW7APJUMi4,Sad
N2DHJPdi32w,Tender
kDfNcQXTFSI,Tender
e4SW9IfLrYg,Scary
KgDrc0L54EU,Angry
O3fp1DNuijQ,Sad
2xFoExTLlKk,Tender
gVziIDyqdAo,Funny
0RzWduJ7_Uk,Tender
YGlf7NoGETg,Happy
8T0FDAMUfjU,Funny
w6xEBy4UGTg,Scary
1ZY9dh3A2Jw,Tender
d93D8kX9QJ4,Happy
EzWbu5ojQrc,Scary
0GgLPofU3Ic,Happy
M2wFW3dpRNU,Tender
B_BHd3aoRXk,Happy
_CVYKXZ3eDQ,Tender
cK_5xnRo9sQ,Sad
mMoksOQVS4g,Tender
HN9Kd3WcOsE,Tender
aHFgLCmeVHU,Tender
Nm4fL89wOFs,Tender
qYQJzbvgKaU,Sad
LhXj1Z1GZFU,Tender
x4P0jAz7L7E,Tender
Q3lXF0zu-I4,Scary
mBRr_TqLDf4,Tender
BPv0vfqH5XM,Happy
61xP3m2Tq8g,Sad
2cCq6_NxhQo,Angry
7GEvgOQ6kiw,Scary
ZOoJelx8skg,Happy
kjgJ7W2XvEw,Tender
rfah0bhmYkc,Sad
BFA572sglL8,Scary
B8NAPo7XaBo,Tender
GKNyK9sYrIc,Tender
GcVt0nfLPQc,Tender
NZbosFeiWTg,Angry
0aBgdAhWKMU,Sad
xGSOqQ9d3Jw,Sad
aGNifI5wdv0,Tender
DypZtCzi-Ik,Tender
PVz5B5sEtsg,Happy
7uN2qX3cqB4,Happy
dmyCpgad7ek,Tender
hlxfc7tw0yg,Happy
3TyH7gwPoVw,Funny
NQJnm6aSjdo,Tender
qUTbKhznCNk,Happy
MIexFfOsuJs,Sad
26e0kFTauEM,Sad
6MtcNKhEDiw,Tender
9T1cpsLegYQ,Happy
3ky3jfT5LNY,Angry
kK8TJjGhjSw,Sad
XGBbVt94Mr4,Angry
_xW2sx4dqaU,Sad
9hyyO0GVZgE,Scary
Yvzc8K2o5vg,Scary
QOKlaxLBGuo,Scary
m6_rHQSrDkw,Scary
16VZw21B1n8,Tender
BYDGiUUqT2I,Sad
HlvZ6hOxI64,Tender
0chs_WE7d0c,Tender
2X0Ifs1YNTM,Tender
d0tCY4ikO40,Angry
4KQRfyIjQAk,Happy
CA7EdQHcdaU,Tender
xTXNMVJs6x4,Scary
W7hqtOVnIP0,Tender
ID_Msu8rKiI,Tender
ccZfgWdFtgc,Scary
_k1Yjs8x3nQ,Tender
_57dvysffVI,Funny
ZSHm7FdyxpQ,Happy
bjPNHpB5mIc,Scary
YoXYB9xjnpg,Funny
Unet88bsBt4,Sad
4W3Ql8JbEN8,Tender
-RVkR14wr_o,Happy
O_4xokTM-Wc,Happy
4pvRhfT590A,Tender
-seZhMX0Fuw,Tender
gfq3O27cfIw,Tender
2m8yDrCzUQ0,Sad
5UXnulANF8g,Tender
-sQu9lV99NE,Tender
Wb2p-JlsQF4,Scary
H9fiOVo6Ep4,Angry
Ah9fRAlwZaY,Tender
eHkwOzJia-M,Scary
IeRd4NCHQCE,Funny
noUzg6un8zk,Tender
5M6unTDaVIw,Angry
Fz6qkaeb4Hk,Sad
JoEpJof0pOI,Tender
3T0wrwkbV_o,Sad
-6tVzaPRgFA,Tender
G2TPdcnctfY,Scary
T36ploR7huI,Scary
fr8GRAhmYEc,Tender
jJMkxLY_T3o,Tender
mosIHF4GoVc,Funny
wzKWP9GMatQ,Scary
JSHLZP2vKyE,Tender
xhmioKampwA,Angry
2iozIhNDrzQ,Tender
26nGVafRxk4,Tender
-r7iz-9v9bA,Scary
09Ne_VFkYsw,Tender
7eZTmLV9gcY,Sad
0c_l3SyC1j8,Sad
bibprQEcsnE,Tender
VN-s-32q9yE,Scary
11-jHF66h4k,Tender
7MFobTfxGNM,Funny
6PRDZgWfnQo,Tender
hq5kztipGi8,Tender
J8Mo6Lty_rw,Angry
xiBZ626mUnc,Funny
5On8_ABmKJk,Sad
NPGL-CWhMec,Sad
g_lYnbBcu5M,Sad
t0WXV6JR2_Q,Tender
SJFthHp3aI8,Angry
M2yzv-7biXs,Sad
3QyNceM2Ulw,Scary
WgeG_VyZgsM,Tender
XJWzRJePK68,Tender
9fgGRdlKyFs,Scary
6Z77kfdg6yg,Scary
OmjfHQB_lcs,Sad
9jcSUVLXIdg,Angry
YmW9-uPvnas,Tender
VR0ILgUGNUI,Tender
LFhvb7DP2dc,Tender
BXgGJ0nluaA,Scary
oupDl0isifU,Angry
0PLU_cheKuQ,Tender
sk2rlJHpzQs,Tender
zG1LvHd71AA,Funny
IAs3TNtYSCM,Sad
4T1trsISoG4,Happy
5H1A76JPP4w,Angry
-3kcEeGAgSg,Angry
zIYGIdokiMc,Sad
JBAuH73d9UA,Tender
VLG8tdJ9teM,Angry
IcEeQ6a34YA,Tender
JOdv-Wvq5gk,Funny
wBfxoMXCsI8,Scary
43ocfc_Xgjc,Scary
9_zDvghiEeY,Tender
If6uMdAk7VM,Happy
-8E2XuSayvs,Tender
9CYOD23SKeY,Tender
aL1Hta6I1o0,Scary
W_IG3AZlRXs,Sad
ATSILjLwZzA,Scary
GURe16CEl2w,Happy
OSVX0Qnb9GM,Tender
C6WRNGds0XY,Tender
l-4pXRuE36E,Tender
1xkMM5R4tqk,Sad
djiuyeYbgmc,Happy
jBwpL3uOAdg,Sad
ZaJlCpcM4Qg,Tender
2Eq91VLUO4w,Happy
0r13kc6nKng,Happy
c_CfWKNSseg,Scary
pSK9Ye97blk,Happy
7kzdToRlKGE,Scary
57knacgGtFM,Tender
H5zmsLvGAMc,Scary
-1Wp8TqoK9U,Tender
wqu8ELFjYYw,Scary
XA2xlar7iz0,Angry
7Gi8HDSknDI,Sad
oVAvvb7-e_8,Happy
EtAJ8cITwnY,Angry
UTvT-6bBnAA,Angry
7gmhDtlN_uM,Happy
tX-QuEOquyw,Tender
Am2oY99Krs0,Funny
S9jXFjb1Q58,Scary
6U5LVUhHAIk,Tender
2pvabJjtIIU,Scary
7hfqfS9iB6w,Sad
8XaBK8AMqRc,Sad
-PEXfmL3cIU,Tender
V7amnpa5CXo,Sad
0LNQMZykJBQ,Sad
PVboEQflf9Q,Tender
Cu1Sc5KX_Kw,Sad
BoVL8RyH3z0,Tender
LSyAwXNwCts,Tender
PFjWMtovxGc,Angry
jP4M9V_Ka8k,Funny
twvlGVn6MBw,Funny
kka6zUtE3h8,Happy
PNBHJWRHidA,Happy
47HmHbSEFy8,Funny
QFtKTRcxPDk,Tender
FpcjJZUL0a8,Tender
2ctgUIqyaBk,Happy
dODvBYg_X4k,Happy
hRnRCrQC6dI,Tender
10uYkP-rdMg,Happy
vSxbS2hiipI,Happy
aupCwPVWsMo,Tender
4_brsTZLPO4,Happy
Q6Ev2CEUnxg,Scary
IAfhXS28KPY,Tender
XnXJ3U9laAA,Sad
nb53ubwwRSU,Tender
lEBGnGR2Etg,Tender
YyZ5bXcMDv4,Tender
8KM3IWRt8Iw,Sad
4oXCh3PYT6Y,Tender
BL181hSAG60,Sad
YUAQoWfY9iQ,Tender
E8xRViRbjLM,Scary
qCYXAknVbzo,Tender
1yYBUmFmFPU,Angry
0OX3a9cV4hQ,Happy
Db17PvTJB5c,Scary
qvZRu-fPkgM,Tender
EiCCJtRwRjI,Funny
ORUJAL0Tx7g,Happy
afD-Zwp4c8o,Happy
nfV_T0vW1Dc,Sad
Ap-tFncnV6k,Tender
XdxTZ4-sJvY,Angry
qxVdbCn2Cuk,Scary
ao-TFiShaWU,Happy
2wVPf1swZLw,Scary
1JiO_oEnFj4,Funny
CNqcwB17wTc,Scary
yzJMeUN1F2o,Tender
n7N4G7AIyL0,Scary
0ZnVnF87zT0,Scary
6523Qad9yHc,Happy
KgskuskVghs,Angry
DHlOei1YdQc,Scary
1XiOtbw5n9k,Tender
btWuKKtUL5Y,Sad
ceJY9Okx-SY,Tender
RRFIb18UQoY,Funny
0Jf3jqIXvxE,Sad
5QZLzTGrF0o,Tender
q-nVz2151t0,Tender
Qggju9zgRJY,Happy
4s8Ezdxg1-E,Tender
lhAs1J0gZqg,Happy
5ag4KdRpL1M,Tender
oPKhRM8gImU,Happy
2U2e30J0Z0Y,Happy
9Oik_SVHaQc,Scary
QMta5XyMH8A,Sad
BJpK5PP7ycs,Sad
m8IeWDi_yoE,Tender
E9QPs5gaK8k,Sad
HpgBWNI7NII,Scary
Rwp_dTfFI28,Tender
6vRBp8jo40Q,Sad
J4ZhjYwozcQ,Sad
icpRN2FqMqA,Happy
bClCz-IsBss,Happy
cRxTCyvvwrU,Angry
3Q0-9nwmxPU,Happy
cjiYd-LftkU,Angry
P66HNOkvtlg,Angry
T-1LzFOswU4,Scary
tJTP95fxrmo,Tender
HotPqKjcFzE,Scary
CoPqrU3ddrE,Scary
3caIYE3sSXs,Tender
S1XxziUQtrc,Angry
05h9QmECNYs,Happy
2SNS2zNOPcw,Tender
nDk1h-dbync,Funny
81tF7giN6zM,Angry
VUTTDyLiWGE,Tender
EK5dLK1t9GE,Scary
fT5vCNRKsZ8,Sad
Q70I0w9VQ5c,Angry
sf50spVUjZ4,Funny
rRHus7HYhPk,Tender
tjtOX8mqBc4,Funny
4ybRMELgXLM,Happy
r88KdfHTqQ4,Happy
TlTqkYC-EC8,Happy
rn_ty5P4SX8,Angry
rWitVrXe5tg,Sad
zaiBFJT4m18,Sad
zbU_mIF2tyo,Happy
pmf6vVBMt_o,Tender
tw9hsJOXvs0,Angry
deYwZ5b2sIA,Angry
EKlnF9PypK4,Funny
eFF4ratfjsk,Tender
-ZgjNEirXAY,Tender
K39olUDq8qk,Tender
pUuK727ZF0g,Angry
acfviW4kgic,Tender
goRD38ov3Hw,Tender
-L5wKEW0y1A,Happy
1xe24JVfjp8,Tender
LpAVhWMlmTQ,Sad
-VCmGjA9ZSY,Scary
ZocCGcJcGJE,Scary
_2bDnkVw_9s,Angry
sMNuJy4f4A0,Sad
SR5ir6S0K4s,Sad
aKjtvNi0FvY,Scary
90qmvFLw_Z8,Scary
qmQXwOBIgf4,Funny
0iJvLibk9Qc,Tender
W06ndsBYt3E,Angry
7HsJ4946iKs,Happy
b8xfZ2l_Szg,Tender
1YoMsEa2pNc,Tender
AK5Qwa2HI80,Tender
3KpDony8z6g,Sad
igk4P2YVqvs,Scary
eQCvlzkVW1o,Tender
-1s2ecnv7SA,Happy
VFyZmapfEkI,Sad
WuiVKQczJKQ,Funny
3nGCfxJsVZ0,Happy
-SchUjkgkSk,Tender
KotqrEeeVac,Sad
vw5Oa90USiw,Tender
TQW2vgekbFg,Angry
ft-muwPtbzI,Scary
06fGFJ5CoQQ,Happy
SSsafMk22aU,Happy
rbYkDyZQA-o,Funny
r9GORWUih70,Scary
n7XMg_uGcNc,Happy
pRocSOAAp14,Tender
ey3SY2qJbXs,Tender
XNlFs7Yjauk,Sad
LFn1x83xM7A,Tender
CjEuH2Xl5_s,Tender
wFCMWhQUo9s,Tender
obR19QAmHrc,Tender
9GRNQKSsbvU,Sad
UVwj8j3gQzk,Sad
8WfgJdR5pQY,Scary
EGe76j-QyKs,Scary
WnrsWPmVzfk,Tender
21o2hV8SWms,Tender
im1aVuiZULw,Tender
sBoFtxQqhyY,Sad
OyRFLg1Np9g,Angry
1TLJ4vM1BTI,Scary
avS2CFeXCFg,Tender
coISWj9iP90,Funny
KDOBPZHTsAQ,Happy
Xyaxg50oUi0,Sad
pmKh_c--yXc,Funny
RR7unxtRVls,Tender
0scPQsPC0uI,Angry
uJYHneAHpjQ,Tender
-sKiuEosFBY,Angry
xxb8encKlHg,Happy
qoxo8qAbsoo,Tender
xSbGc4ceZ9o,Tender
JxwRvkjNJQ0,Angry
woLfm9LPfT8,Happy
QeuIsSyGsyE,Scary
BcLUwpRoyOM,Scary
0Ztp1wom8MQ,Happy
W1dFyrnIw4A,Sad
LC1aXQPzQsI,Tender
VJnm43i6Rr4,Tender
TulSkfsl_x8,Sad
yvNgBH-ZvDs,Sad
6c71KZXCYIU,Sad
Jl3Vx89c2Tg,Angry
eecLqeGpCkI,Funny
XSv3i2azYSs,Funny
nI_qBpChiGE,Tender
fkGo_-GfQf0,Scary
BCezOSI1Hfo,Tender
q5h1lwAJ7ds,Tender
IePaiHqppaY,Tender
X1DuoaoKHWU,Sad
dycMEjBQRC8,Tender
VVcci_zaZLw,Sad
NcLjvDg9wW0,Scary
27eZTTMTk9M,Scary
n8d2w3qtOQU,Scary
VaPymmRVZaE,Scary
7y3ujUqviYE,Happy
46LPnlIIYBc,Tender
PLjFbCk76fI,Tender
0YRCBP6m_uQ,Tender
MB-YKSqylTo,Happy
ndHwA04oq60,Sad
-MRjdLBj7TQ,Sad
JbM6HkonTJ4,Funny
wh8iU8OKFDI,Tender
dqfE8VuSgbE,Sad
07GD263eCeg,Happy
RvRuP_Cu6E4,Tender
VnMG6O33OZ8,Tender
LMKELKcy9xc,Tender
I-4bSMwXTDc,Funny
CLr-MGgL3eM,Tender
2NlrfNJnHec,Angry
_VZ2Zal6uxk,Tender
oVhhEku6ECA,Angry
Uuqz5v6WRms,Happy
qforWC0cJzk,Tender
fCmdHNeuvSU,Sad
AVtDMIozNFQ,Tender
9f0MYBfaTew,Tender
JUJUxxM9eNY,Tender
df33HOV7quc,Sad
Is5Rf_5EJuA,Tender
A-YBxUUoWJY,Angry
LW8Bw8cCMsE,Scary
Fyo0ozAgVzg,Funny
OSwpWu6OUPI,Sad
aWK-_LvHSU0,Tender
CkV9noqwTHY,Tender
vk6v0Rumt5M,Funny
OHpxyPURzdU,Funny
BhY3rGeJViA,Scary
PPFu8OJftsI,Tender
7GEN073P21k,Happy
RGlj74QzU-U,Tender
dJinVqJ_SNY,Funny
1QD1Kc25CzU,Tender
It7_3UkMZm0,Funny
-34jdykhMa0,Happy
-VNb7e9CWUA,Sad
3C-Af_QUAqY,Sad
XP6xzW7iDUc,Happy
JE-SHdeLdGI,Sad
XbqcSSoRhk0,Funny
2hJU0U9ePw0,Happy
8N0qjzzP44k,Tender
ibr_Cjyx8nM,Tender
0R4_exFrRJs,Sad
M6RtEOlOY4k,Tender
00lWlFmnCkQ,Scary
EXX3n2y0LbM,Tender
MuKinyAETck,Funny
gKw329T4oLw,Sad
s7VkXHiULz8,Angry
zBOpeo84ggs,Tender
usg_eScHVZg,Sad
nur-WwHvmrM,Angry
-gRWnELllic,Tender
NX_dcphFMC8,Happy
G-Cs1Yh_b3E,Angry
kn9Y1WIol_Q,Angry
6_FJV_12Cd4,Scary
8WBytAQL1uY,Happy
w-lA3L9U5Nw,Tender
vybA3Jow0oU,Scary
yE23rV7G_48,Happy
C92j-uh5gQI,Sad
0qnNh2Zc2gY,Angry
PDSg10EtuvY,Angry
-PZmuCbsL5E,Sad
4YQkSNPRGM4,Happy
TyUMoYwADoM,Tender
-r7yWJslY8s,Sad
0WF2PxNP_6s,Tender
0vE7nMfFpBc,Funny
55bEjB7vG2E,Sad
RN7dytY25iU,Angry
_odXCM0cloM,Tender
dHOuhFKn50k,Tender
0aMX3Z5IE2k,Tender
MoGNPlKuxP8,Funny
InU3zlvc6ds,Tender
4gkL0IZ7_xk,Funny
x-uKVMN_dKc,Scary
CR4h44LIJzg,Funny
9VxgCGbdRr0,Scary
TkzlGzqZYvU,Funny
iBMeRR-w9LE,Funny
MGwEVWEji4M,Tender
RPjqKwmJD6w,Tender
Si0Nq3-pbbk,Tender
qS1wu7RrHW4,Tender
VzePtogzu3M,Angry
nFmVCxkdMkc,Sad
rsvHQCTgHvg,Funny
8uUiqwNETX8,Tender
yT8XFVTw5d8,Happy
UHbxQXJId_Y,Tender
dFqF2X88EtA,Scary
3k72Dobg9q8,Scary
y0295hY5Kwc,Funny
SalA0DxipbQ,Angry
9gtEueQ8k_I,Happy
FU294rY-DPU,Happy
A7RQPt5WQdQ,Tender
BqhqdupcIHo,Tender
NNeEzTVATHg,Funny
y7koChOEV1g,Tender
daK-t-pC95M,Happy
IC49KaxCcKA,Happy
-ZQ-dh4p378,Happy
YoFK71LHbr4,Scary
3Zb56NLFzg8,Sad
trLbC-lbDzI,Funny
h3CodBnurXg,Scary
4gbUG8rKclw,Tender
wnXTrqYQTjE,Sad
NH18uF-2bLk,Tender
aNOHCdc5t3g,Sad
C9iB78o0r0E,Tender
wXKF6vMVTWw,Tender
K53fNUTwz0o,Happy
fZjQBgPD1Ys,Sad
WkNutDJ9w5E,Angry
r9m76JpZTRQ,Sad
5WgkqwFOqew,Tender
wbRSwnGUYrs,Sad
VcnR9iyl5fE,Tender
lrE-ELk30Es,Funny
eAq8YqpBJWg,Scary
FOXWIqMkOQY,Tender
6phDbcekmOE,Angry
9WeNb8BQobw,Happy
hRqXBjtiQNA,Happy
t5uYOS_y6pU,Tender
J7E5XQZ8TwE,Angry
-AW0jbh8Poc,Happy
NFgyJfXdJAE,Tender
oKoUzLamZbQ,Tender
ApZ53x2BD2g,Tender
44qRvPTl-1g,Tender
TC14d7MVUtI,Sad
Wqgwu05bHsE,Angry
A0_OykbIOhQ,Tender
0LKzDoRGPGk,Tender
zSq2D_GF00o,Scary
UTQfRebjzLw,Tender
2iGxqN4pcaY,Happy
oJvQ1KTyElk,Tender
q_juCMGaes0,Sad
mC0OwmjKxuo,Funny
SQBhYg4YUrI,Tender
lBnwMrFio9M,Scary
m2WNfxgx9XI,Sad
VWNWU4RAe-M,Sad
B8ZNJDYZODA,Sad
2xmYs9YRvf0,Tender
txfUqjV8_ks,Angry
8NPKTqofjcY,Scary
9Pgw80aXOK0,Sad
hTic0A8KegA,Tender
A6XJYMoNzr4,Funny
2HVd_H2X08M,Tender
YWKE6NDPrUM,Scary
0VuNGBqW5po,Angry
hKS-YnWjDO4,Scary
jkWLbuXreos,Happy
jIep-2t0MaY,Angry
1v3BHksV9HU,Scary
Wrw0Q1V01eU,Tender
PhBPPwNle04,Funny
aCz_HmpwiMg,Sad
gaqfoh8N8bU,Tender
zPODwF-uDMg,Sad
OMM00wZBmN4,Happy
fn5E3-5y8P4,Sad
kHPBqPSozHs,Scary
75nIIciQM0o,Tender
8wGHMvrvq9k,Tender
tRgc4-T0vy0,Tender
4FhMLZTcmbI,Sad
OGRQfz2vYII,Angry
iuv5fp35ikY,Scary
L8D1vmUPYY8,Happy
56sVoArYbug,Tender
zbCqre50eLM,Funny
K0kgFTKzmvM,Sad
1Gix8_REOBM,Happy
c4hNscbIKXk,Tender
27pEF3fH1FY,Tender
FkIx8i4FaWo,Tender
1Zzr6RhPE34,Happy
XiWIEHfMtqs,Tender
kYwGKtGzxXA,Angry
vEadnUgImF0,Angry
6N1LWG4aztA,Happy
QC4FpIKsJic,Scary
150du0KEdaA,Funny
-Q9N3JUC9Ks,Funny
PPPVx3JMMfM,Sad
qZNsrOmT7Yc,Tender
FUlY3v6l7A4,Tender
XE3OXkHaNZQ,Tender
qNqgkokFTOc,Scary
lLdHcaQh_KI,Happy
XIDwjgpSpMI,Happy
4srjM-xCtck,Tender
s5vqenNq9Nc,Tender
pUZ52P_U1Tc,Tender
-a7fNZtFVWE,Sad
ldU4AQwCj_I,Tender
0NHYl7GpMTM,Tender
6K9wwA-qycU,Tender
bHiUnRThKgU,Scary
eLiCz5kOAcA,Tender
ffCFf2zEX_4,Tender
2zH3qvGOCXo,Tender
UrprDY-RbIc,Tender
L2Onmce_3b8,Happy
zXPr6lu4rLU,Funny
L98oecDOGc0,Angry
p_sAKegxda4,Happy
0KCVgexi4yU,Happy
3aHUOgm1KII,Funny
bONGyKi_5sc,Happy
6vmxt1qCsyA,Sad
GACcBJYyubY,Angry
sjPfSc1J0VQ,Funny
YjVdjZoWq_c,Tender
GgviXD4FeWM,Tender
MYCEg5nFm_g,Tender
ogSegYbrFZ8,Happy
8B7dElu6Gzo,Angry
5JW-17-VCAM,Tender
UEhIeXyLl-0,Tender
sGXGmRltbiM,Tender
C3RJFPjlHQ4,Sad
V9DyMYOVc-I,Sad
E5aI-M1nTPQ,Sad
rjrNNs5MWps,Tender
99XsfbIxa3Q,Tender
aA6dT5WYEVs,Tender
ZF6_KBt_kh4,Scary
1Ih173HDiYg,Tender
GUcyCLubIv4,Angry
7lQ_2Ycep8s,Tender
Q8a0aAZ-ntY,Happy
Rkb8JlZXKoU,Scary
3SxIJAHEDhA,Scary
KWjmdTOO3ic,Tender
syUaYwjEVgQ,Angry
gYqtD05RtFc,Sad
RtvW0YVswl0,Happy
2BzsJOgoKTE,Sad
L9j9fCHHPeg,Funny
0hCNU7k0HLs,Tender
-YZ_2symB0k,Tender
4elF65z2eEU,Tender
rrRvDGpygP0,Tender
fB8vu-tV4fs,Scary
2gJfWMUWkQs,Sad
ToktAOEREwM,Happy
nIF_X95dadY,Sad
10gj4APgf-A,Tender
-XSqD28MtyU,Tender
vy-ENVuEIZ0,Sad
DTTJb8a3lVU,Angry
hMTTgpyWVsY,Funny
JZmHXAY6RdU,Tender
TVlJepavp4I,Tender
-X0FGMUNb44,Happy
7MIjXf5UzpI,Scary
TAAbWEWQNDs,Happy
dSHRNPzp5Os,Tender
ZGLiudRHeww,Sad
_9m13fX1V4o,Tender
-NP8UeWDUfM,Tender
YiT619aLWTI,Angry
-EpH0WdaLKQ,Sad
g3COMRIqzmI,Tender
